disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0010200	Wilson disease	PMID:32745371	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:36343759	MAXO:0009015	botulinum toxin therapy	HP:0031959	unknown	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:7878329	MAXO:0000640	corticosteroid agent therapy	HP:0100614	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:8723326	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:9544415	MAXO:0001175	liver transplantation	HP:0010837	prevents	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32520831	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:30359967	MAXO:0001175	liver transplantation	HP:0006554	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:10378366	MAXO:0001175	liver transplantation	HP:0004448	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:15701295	MAXO:0009095	zinc therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:23109455	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2024-07-22
